E. type,el. size/image,Crack ratio,Rebar ratio,Spall ratio,Damage state
2,0.006451581790123457,0.0,0.0,0.0010464942442816563,2
2,0.006154513888888889,0.0,0.0,0.0,3
2,0.003818962191358025,0.0,0.0,0.0,2
2,0.0037962962962962963,0.0,0.0,0.0011432926829268292,2
2,0.006177662037037037,0.0,0.0,0.003044496487119438,3
2,0.006442901234567902,0.0,0.0,0.0,3
2,0.00671875,0.0,0.0,0.0,3
2,0.00382860725308642,0.0,0.0,0.0,3
2,0.006154031635802469,0.0,0.0,0.00814983151790612,3
2,0.006450617283950617,0.0,0.0,0.0,3
2,0.006731288580246913,0.0,0.0,0.0,2
3,0.02463348765432099,0.0,0.0,0.006068911511354738,3
3,0.025594135802469137,0.0,0.0,0.006331022007838408,2
3,0.02615451388888889,0.0,0.0,0.0063982003908986985,2
3,0.02755545910493827,0.0,0.0,0.010640718248481772,3
1,0.004364872685185185,0.0,0.0,0.0,2
1,0.003154417438271605,0.0,0.0,0.11970646690108547,3
1,0.07047935956790123,0.00039002093796614343,0.0,0.017667264242606708,2
1,0.030709394290123457,0.0,0.0,0.006689803545909955,2
1,0.01651765046296296,0.0,0.0,0.00440863040495168,2
1,0.013605324074074074,0.0,0.0,0.03881327094853254,3
1,0.016675347222222223,0.0,0.0,0.0,2
1,0.013571566358024692,0.0,0.0,0.00046194300334020325,2
1,0.01650173611111111,0.0,0.0,0.01598573850020457,2
1,0.03139756944444445,0.0,0.0,0.015636039689122354,2
1,0.09198929398148148,0.0,0.0,0.007811312248032755,2
1,0.005685281635802469,0.0,0.0,0.0,2
1,0.00943238811728395,0.0,0.0,0.0,1
1,0.009165702160493828,0.0,0.0,0.0,1
2,0.005726273148148148,0.0,0.0,0.0,2
2,0.0035223765432098766,0.0,0.0,0.0,2
2,0.005501060956790123,0.0,0.0,0.0,3
2,0.01691550925925926,0.0,0.0,0.0,2
2,0.008503568672839506,0.0,0.0,0.0,2
2,0.004809992283950617,0.0,0.0,0.0,2
2,0.0029730902777777776,0.0,0.0,0.0,3
2,0.0033984375,0.0,0.0,0.0,1
2,0.005564718364197531,0.0,0.0,0.0,2
2,0.009846643518518518,0.0,0.0,0.0,2
2,0.006755883487654321,0.0,0.0,0.0,2
3,0.11016493055555555,0.0,0.0,0.0,2
3,0.06898823302469136,0.0,0.0,0.0,2
3,0.05368730709876543,0.0,0.0,0.0005748881662864021,1
3,0.04384452160493827,0.0,0.0,0.0,2
3,0.037311439043209875,0.0,0.0,0.0014088329951272474,1
1,0.0067963927469135805,0.0,0.0,0.0,2
1,0.0023133680555555555,0.0,0.0,0.0,2
1,0.050088734567901236,0.0,0.0,0.0902911499653393,3
1,0.053423514660493825,0.0,0.0,0.005632836548443297,2
1,0.06676552854938271,0.060370544259453214,0.0,0.35973130123875907,4
1,0.053425925925925925,0.0,0.0,0.011590121317157712,3
1,0.05008680555555556,0.0,0.0,0.09257654534950896,3
1,0.06674961419753087,0.006328931017541832,0.0,0.041354795826951424,3
1,0.016888985339506172,0.0,0.0,0.04965592073327432,3
1,0.028228202160493827,0.0,0.0,0.011617179758772678,3
1,0.038954475308641975,0.0014732098643161335,0.0,0.0343047439833614,3
2,0.014273726851851852,0.0,0.0,0.01266977498479627,3
2,0.015265239197530865,0.0,0.0,0.007676754912491313,3
2,0.014597318672839506,0.0,0.0,0.0,2
2,0.01431809413580247,0.0,0.0,0.007140451330414281,3
2,0.015262345679012346,0.0,0.0,0.0014534883720930232,3
2,0.014597800925925926,9.910802775024777e-05,0.0,0.0058143376280145355,3
2,0.014597800925925926,0.0,0.0,0.0015526924347538818,3
2,0.015263310185185185,0.0,0.0,0.010078988941548184,3
2,0.014309895833333334,0.0,0.0,0.013075860209618172,3
3,0.0546875,0.0,0.0,0.0007583774250440917,2
3,0.06197916666666667,0.0,0.0,0.008185496420790538,3
3,0.05260416666666667,0.0,0.0,0.009268426842684268,3
1,0.0022636959876543208,0.0,0.0,0.0,3
1,0.003284625771604938,0.0,0.0,0.0,3
1,0.0039776234567901235,0.0,0.0,0.0,3
1,0.04135464891975309,0.0002099051928212424,0.0,0.15141161242172285,3
1,0.04675106095679012,0.0,0.0,0.028717906398605365,3
1,0.0424633487654321,0.013991732158270114,0.0,0.051435515377277065,3
1,0.039046103395061725,0.00034582417310970035,0.0,0.10818121186670948,3
2,0.010971257716049383,0.0,0.0,0.03221978021978022,4
2,0.008461612654320988,0.0,0.0,0.0029636384361107944,3
2,0.008435088734567902,0.0,0.0,0.0,3
2,0.011251929012345679,0.0,0.0,0.0,2
3,0.03408275462962963,0.0,0.0,0.003367575062965164,4
3,0.022606577932098765,0.0,0.0,0.0019412505066450497,3
1,0.002677469135802469,0.0,0.0,0.01963256484149856,4
1,0.12946711033950617,0.010932605237965753,0.0,0.24856684161318318,3
1,0.04667438271604938,0.011737477268970078,0.0,0.16176227475615804,3
1,0.060792824074074076,0.005997144217039505,0.0,0.10124543867999365,3
1,0.17337673611111112,0.018819851243623335,0.0,0.23705335536307348,3
1,0.003321759259259259,0.0,0.0,0.026713124274099883,4
2,0.017452256944444446,0.00920169112161154,0.0,0.0,4
2,0.05317563657407407,0.0,0.0,0.016696141114587584,3
3,0.11002652391975308,0.0037343689048042745,0.0,0.010839312560541044,3
3,0.10892119984567901,0.0,0.0,0.010223192345666987,3
1,0.1459452160493827,0.002151127441909646,0.0,0.024944487033757172,3
1,0.048862364969135805,0.03100048361149219,0.0,0.0167487490253748,3
1,0.006847029320987654,0.0,0.0,0.0008451894633046908,3
1,0.004119405864197531,0.0,0.0,0.0,3
1,0.10219135802469136,0.004266082754454848,0.0,8.022500755058895e-05,3
1,0.03658130787037037,0.00253114494759739,0.0,0.0,2
2,0.013891782407407408,0.005693258348955079,0.0,0.0,3
2,0.04593605324074074,0.00015747535510692576,0.0,0.003968378948694529,3
3,0.13070505401234567,0.003471940375604177,0.0,0.014998339667195514,3
3,0.10445023148148148,0.006560843629379282,0.0,0.02811328420780468,3
1,0.020884452160493828,0.0,0.0,0.4149771394264074,3
1,0.02158179012345679,0.0,0.0,0.0,2
1,0.02278694058641975,0.0,0.0,0.0,2
1,0.03483121141975309,0.06432586603162296,0.0,0.3483371639021959,3
1,0.12721016589506173,0.04366088792681864,0.0,0.129875693278187,3
1,0.2567221257716049,0.004700012585964959,0.0,0.04130262858817408,2
1,0.09443962191358024,0.05331154572843793,0.0,0.20032681407343103,3
2,0.016745273919753088,0.0,0.0,0.0012959709702502664,3
2,0.054680266203703705,0.0004762534726815716,0.0,0.001613970101865326,3
2,0.020645254629629628,0.0,0.0,0.0,3
3,0.09658516589506173,0.0017325830466499233,0.0,3.495124301599269e-05,2
3,0.09528645833333334,0.0,0.0,0.0019586407943882663,2
1,0.0038970871913580245,0.0,0.0,0.0,2
1,0.004036940586419753,0.0,0.0,0.02914824991040497,3
1,0.01927324459876543,0.0003252846240460403,0.0,0.10934567746778431,3
1,0.0024421296296296296,0.0,0.0,0.0,2
1,0.012446952160493827,0.0,0.0,0.013793103448275862,2
1,0.013051215277777778,0.0,0.0,0.019916491150278978,2
1,0.01603202160493827,0.0,0.0,0.0,2
1,0.007106481481481482,0.0,0.0,0.04295602605863192,3
1,0.0057966820987654325,0.0,0.0,0.007737104825291182,3
1,0.004035493827160494,0.0,0.0,0.020793499043977055,3
1,0.0024426118827160495,0.0,0.0,0.0,2
1,0.03688560956790123,0.0,0.0,0.03186204011191591,2
1,0.02236255787037037,0.0,0.0,0.22380367039744667,3
1,0.017818769290123458,0.0,0.0,0.010555089447616985,2
1,0.017338445216049384,0.0,0.0,0.0039496008677996275,2
1,0.0024416473765432097,0.0,0.0,0.0,2
1,0.004035011574074074,0.0,0.0,0.0,1
1,0.0057966820987654325,0.0,0.0,0.0,2
1,0.007106481481481482,0.0,0.0,0.03501628664495114,3
1,0.017368344907407407,0.0,0.0,0.007663473552686381,2
1,0.01783179012345679,0.0,0.0,0.12651449588922545,3
1,0.02238088348765432,0.0,0.0,0.016936370100627034,2
1,0.03693672839506173,0.0,0.0,0.010810528514727387,2
1,0.0024416473765432097,0.0,0.0,0.0,2
1,0.004035493827160494,0.0,0.0,0.0,2
1,0.005796199845679012,0.0,0.0,0.0,3
1,0.0071059992283950615,0.0,0.0,0.0,2
1,0.017114197530864197,0.0,0.0,0.0021415689810640216,2
1,0.002092496141975309,0.0,0.0,0.0,2
1,0.0270727237654321,0.0,0.0,0.004952082368449179,2
1,0.019813368055555555,0.0,0.0,0.004721917974930023,2
1,0.017198109567901236,0.0,0.0,0.0038977062419381977,2
2,0.006882233796296296,0.0,0.0,0.010370681802256324,3
2,0.0023683449074074076,0.0,0.0,0.0,3
2,0.005573398919753086,0.0,0.0,0.0,2
2,0.0045481288580246915,0.0,0.0,0.0,2
2,0.003120659722222222,0.0,0.0,0.0,2
2,0.0023697916666666667,0.0,0.0,0.0,2
2,0.006338734567901234,0.0,0.0,0.0,2
2,0.00513551311728395,0.0,0.0,0.0,3
2,0.004192708333333333,0.0,0.0,0.0,2
2,0.0028703703703703703,0.0,0.0,0.0,3
2,0.0030883487654320987,0.0,0.0,0.0,2
2,0.0044994212962962965,0.0,0.0,0.00482315112540193,2
2,0.005515528549382716,0.0,0.0,0.0,2
2,0.0023697916666666667,0.0,0.0,0.0,2
2,0.006809895833333334,0.0,0.0,0.0,2
3,0.005729166666666666,0.0,0.0,0.0,2
3,0.00625,0.0,0.0,0.0,2
3,0.008333333333333333,0.0,0.0,0.0,3
3,0.0109375,0.0,0.0,0.0,3
3,0.04791666666666667,0.0,0.0,0.0033313204508856682,3
3,0.041274594907407404,0.0,0.0,0.008564384778062088,3
3,0.03964891975308642,0.0,0.0,0.0008514157828159969,2
3,0.03754726080246914,0.0,0.0,0.0009504482519458501,3
1,0.01513695987654321,0.0018796992481203006,0.0,0.02672996049445648,3
1,0.01683641975308642,0.0,0.0,0.0,2
1,0.01548852237654321,0.0,0.0,0.041099729115421736,3
1,0.011842206790123457,0.0,0.0,0.0024841179345170225,2
1,0.011842206790123457,0.0,0.0,0.03245642612803388,3
1,0.015482253086419753,0.0,0.0,0.09313481186145028,3
1,0.01683449074074074,0.0,0.0,0.07187464191589321,3
1,0.015130690586419753,0.0006374501992031873,0.0,0.08758565737051793,3
1,0.011840760030864197,0.0,0.0,0.012462835498717061,3
1,0.015484182098765432,0.0,0.0,0.0023670113367385073,2
1,0.0168359375,2.8644266849989973e-05,0.0,0.10417919853341354,4
1,0.015133101851851852,0.0,0.0,0.0,2
1,0.002510127314814815,0.0,0.0,0.0,2
2,0.005043885030864197,0.0,0.0,0.0006692800458934888,2
2,0.005611496913580247,0.0,0.0,0.0,2
2,0.005161072530864197,0.0,0.0,0.0,2
2,0.003949170524691358,0.0,0.0,0.0,2
2,0.003948206018518518,0.0,0.0,0.0,3
2,0.0051625192901234565,0.0,0.0,0.0,2
2,0.005611979166666667,0.0,0.0,0.0,2
2,0.005044849537037037,0.0,0.0,0.0,2
2,0.003947241512345679,0.0,0.0,0.0,3
2,0.005162037037037037,0.0,0.0,0.00429745889387145,3
2,0.002040412808641975,0.0,0.0,0.0,3
2,0.0045066550925925925,0.0,0.0,0.0,2
3,0.023863329475308642,0.0,0.0,0.009558838388941657,3
3,0.022079475308641974,0.0,0.0,0.0041936047527520535,2
3,0.020692997685185184,0.0,0.0,0.006875014565708826,2
3,0.0193407600308642,0.0,0.0,0.0011719237002867473,2
3,0.018424961419753087,0.0,0.0,0.0017536512589645605,2
1,0.02937210648148148,0.0,0.0,0.0,2
1,0.052219810956790125,0.0,0.0,0.022672072255109296,3
1,0.028543113425925925,0.0,0.0,0.13494517377126733,3
1,0.04480179398148148,0.0016038578702059182,0.0,0.058729184831164356,3
2,0.007834683641975308,0.0,0.0,0.004308752923796627,3
2,0.013916377314814815,0.0,0.0,0.005891118272862737,3
3,0.040111400462962965,0.0,0.0,0.00418394950405771,3
3,0.058268229166666664,0.0,0.0,0.004750672460169667,3
1,0.007253086419753086,0.10272606382978723,0.0,0.39002659574468085,4
1,0.007746431327160494,0.0,0.0,0.8933574052169583,4
1,0.01658130787037037,0.022045778437018295,0.0,0.7272489311578396,4
1,0.03764130015432099,0.023419983857122725,0.0,0.48641307829295477,4
1,0.07334056712962964,0.000230143543816043,0.0,0.12611866201119154,3
1,0.030132137345679013,0.0,0.0,0.01784513940014724,3
1,0.04447482638888889,0.0,0.0,0.08093425718096353,3
2,0.014974440586419753,0.0,0.0,0.006795272293967988,3
2,0.007703510802469136,0.0,0.0,0.0030048829347689996,2
2,0.007691936728395062,0.0,0.0,0.005517241379310344,3
2,0.014953221450617284,0.0,0.0,0.018931209081820236,3
3,0.021389853395061727,0.0,0.0,0.002592776299770032,3
3,0.03175202546296296,0.0,0.0,0.005088015066599839,3
3,0.01154513888888889,0.0,0.0,0.006808688387635756,3
1,0.0031823881172839508,0.0,0.0,0.0,3
1,0.053579282407407405,0.0,0.0,0.005688466454249248,2
1,0.14466772762345678,0.00040335619018411044,0.0,0.008117126637176106,2
1,0.002122878086419753,0.0,0.0,0.0,3
1,0.00609423225308642,0.0,0.0,0.0,2
2,0.017992862654320988,0.0,0.0,0.0,3
2,0.04836082175925926,0.0,0.0,0.011667215125497352,3
3,0.10213541666666667,0.002072827544525658,0.0,0.003371295824126013,3
3,0.08226417824074074,0.005809488636030554,0.0,0.018700573914164954,3
1,0.0066999421296296295,0.0,0.0,0.21140142517814728,3
1,0.014885706018518519,0.0,0.0,0.11957754235915379,3
1,0.015741222993827162,0.013112343371832971,0.0,0.11654054716460893,3
1,0.01599344135802469,0.0,0.0,0.31908093113014113,3
1,0.016012731481481482,0.0,0.0,0.24731960004818695,3
1,0.007595003858024692,0.005524160264143755,0.0,0.32154422503016067,3
1,0.0196117862654321,0.006983549315169548,0.0,0.09403201613101532,3
1,0.03488618827160494,0.0018661874481614598,0.0,0.1518247166159801,3
1,0.03204668209876543,0.0003009691205682297,0.0,0.1584451935231445,3
1,0.028884548611111113,0.0036730945821854912,0.0,0.1591785624843476,3
1,0.026010802469135803,7.416196974191635e-05,0.0,0.2099154553544942,3
1,0.011692226080246913,0.0,0.0,0.2065992988244999,3
1,0.011706211419753086,0.0,0.0,0.2968196424157535,3
1,0.026044560185185184,0.0010739547457689887,0.0,0.10545124615783431,3
1,0.02892119984567901,0.032749162095012586,0.0,0.514882193059979,4
1,0.03207320601851852,0.0020900055633241614,0.0,0.10953734193393176,3
1,0.034919463734567904,0.06403900067671146,0.0,0.5604413815962104,4
1,0.01961226851851852,0.0043031376020458345,0.0,0.14451165535556212,3
1,0.01579861111111111,0.0,0.0,0.05622710622710623,4
1,0.02818335262345679,0.0005304495131842371,0.0,0.12015537037353913,3
1,0.026946373456790122,0.08934068294079749,0.0,0.4931276397737848,4
1,0.025283082561728395,0.13531195757911,0.0,0.577755736547962,4
1,0.023647762345679012,0.003507627049514642,0.0,0.1388571661636349,3
1,0.010969328703703703,0.0,0.0,0.1357601336498725,3
2,0.00453173225308642,0.0,0.0,0.016920293710758753,3
2,0.007734857253086419,0.0,0.0,0.015836398777978676,4
2,0.007138792438271605,0.0,0.0,0.0,3
2,0.006548996913580247,0.0,0.0,0.0,2
2,0.006011766975308642,0.00016043638697256537,0.0,0.0,3
2,0.0027975501543209876,0.0,0.0,0.006033442509912084,3
2,0.004268422067901235,0.0,0.0,0.0,3
2,0.0072926311728395065,0.0037693426795397432,0.0,0.033857955296918395,3
2,0.006729841820987654,0.0,0.0,0.013113579362235757,3
2,0.00617235725308642,0.0,0.0,0.041175091804047194,4
2,0.005662133487654321,0.00025551486244783237,0.0,0.005195468869772592,4
2,0.0026321373456790124,0.0,0.0,0.02363503114694027,3
2,0.0027734375,0.0,0.0,0.02677795166058077,3
2,0.005964988425925926,0.0008084727948904519,0.0,0.0,3
2,0.006500771604938272,0.00022255192878338278,0.0,0.013798219584569733,3
2,0.007083815586419753,0.0,0.0,0.010688270134113963,3
2,0.0076740933641975305,0.0,0.0,0.00867215484195312,3
2,0.004499903549382716,0.0,0.0,0.024541849748151323,3
3,0.03840856481481481,0.0,0.0,0.007407965446235749,3
3,0.03535300925925926,0.0,0.0014595951328640804,0.030965242538331425,4
3,0.036725983796296297,7.878668505022651e-05,0.0,0.02103604490841048,3
3,0.03810860339506173,0.0,0.0007086634101895674,0.008870947331122979,3
3,0.03904128086419753,0.0,0.0,0.009202529769257374,3
1,0.04234712577160494,0.0014804523351288562,0.0,0.05525503638496316,3
1,0.024978780864197532,0.0008108734265194224,0.0,0.13831183875202718,3
1,0.025055459104938272,0.0,0.0,0.12976614377826964,3
1,0.05462866512345679,0.0037341760977418386,0.0,0.09936616112572609,3
1,0.008088348765432098,0.0,0.0,0.030109706653947056,3
2,0.004880401234567901,0.0,0.0,0.0,3
2,0.013565297067901234,0.0,0.0,0.013651391802054819,3
2,0.006677758487654321,0.0,0.0,0.005416335668375821,4
2,0.007488908179012346,0.0,0.0,0.0009015390559598171,3
2,0.010407503858024691,0.0,0.0,0.0,3
3,0.00593846450617284,0.001624167614097775,0.0,0.0,3
3,0.060518422067901236,2.3906096851567044e-05,0.0,0.004892781155620722,4
3,0.045581114969135805,0.0014494746976734345,0.0,0.0013013531957214047,3
1,0.02127314814814815,0.0,0.0,0.12030739934711643,3
1,0.016290991512345677,0.00029602439240993455,0.0,0.0923004055534176,3
1,0.01273389274691358,0.0,0.0,0.12277977655747017,3
1,0.010182291666666666,0.0,0.0,0.109453443213034,3
1,0.008231095679012345,0.0,0.0,0.47527536911178814,4
1,0.0068291859567901235,0.0,0.0,0.19807923169267708,3
1,0.0068354552469135806,0.0,0.0,0.12163115563708198,3
1,0.00822289737654321,0.0,0.0,0.14374523488358454,3
1,0.01017746913580247,9.476876421531463e-05,0.0,0.28501705837755875,3
1,0.01273292824074074,0.0028027118130515474,0.0,0.5628148316479188,4
1,0.016293885030864198,0.0,0.0,0.1974132062627638,3
1,0.021278452932098766,0.0,0.0,0.10001586474174466,3
1,0.00683497299382716,0.0,0.0,0.10357722429972482,3
1,0.00822482638888889,0.0007622398123717385,0.0,0.09604221635883906,3
1,0.010176986882716049,0.01601668009287779,0.0,0.24664739610481923,3
1,0.01273389274691358,0.0005680742283658398,0.0,0.15273622419996213,3
1,0.016294367283950617,0.0,0.0,0.17559488575825738,3
1,0.021278452932098766,0.07528953153684019,0.0,0.615642635360243,4
1,0.006655092592592593,0.002971014492753623,0.0,0.12557971014492753,3
1,0.007005208333333333,0.0004818945339391436,0.0,0.10560374500894947,3
1,0.007254050925925926,0.0,0.0,0.06395426140140939,3
1,0.006141975308641976,0.0,0.0,0.027167085427135678,3
1,0.00333960262345679,0.0,0.0,0.0644043321299639,3
2,0.0020862268518518517,0.0,0.0,0.011095700416088766,3
2,0.002611400462962963,0.0,0.0,0.0,3
2,0.0033405671296296295,0.0,0.0,0.0028872527789808,3
2,0.004360050154320987,0.0,0.0,0.0,3
2,0.0020876736111111113,0.0,0.0,0.0492030492030492,4
2,0.0026099537037037037,0.0,0.0,0.02346637102734664,3
2,0.003336709104938272,0.0,0.0,0.019945078768608182,3
2,0.0043566743827160494,0.0,0.0,0.01815364179765331,3
2,0.0020871913580246915,0.0009242144177449168,0.0,0.004158964879852125,3
2,0.002610918209876543,0.0,0.0,0.0,3
2,0.003335744598765432,0.0,0.0,0.0,3
2,0.002704957561728395,0.0,0.0,0.05330718488144054,3
3,0.00732349537037037,0.0,0.0,0.014947978401158963,3
3,0.008508391203703704,0.0,0.0,0.008445275746755087,2
3,0.010110435956790124,0.00023849272597185786,0.0,0.021416646792272835,3
3,0.012164834104938271,0.0,0.0,0.029454905847373637,3
3,0.01396363811728395,0.0,0.0,0.024762562597133483,2
3,0.017447916666666667,0.0,0.0,0.011802100608070758,3
3,0.021203221450617284,0.0,0.0,0.010166715946050446,3
1,0.016676311728395062,0.0,0.0,0.0036726431463273567,2
1,0.03690200617283951,0.0,0.0,0.0004704652378463147,2
1,0.03421006944444444,0.0,0.0,0.0,2
1,0.025857928240740742,0.0,0.0,0.007665193308342192,2
1,0.025850212191358024,0.0,0.0,0.00033580210062869614,2
1,0.034207175925925926,0.0,0.0,0.01311114870580274,3
1,0.03690875771604938,0.0,0.0,0.007944181670891368,2
1,0.016674864969135804,0.0,0.0,0.0022847557625010847,2
1,0.02481095679012346,0.0,0.0,0.006414243508008086,2
1,0.030594135802469134,0.0,0.0,0.008937578814627995,3
1,0.030267168209876544,0.0,0.0,0.05015773875912176,3
1,0.012724729938271605,0.0,0.0,0.05684832865913742,3
2,0.009032118055555555,0.0,0.0,0.0,2
2,0.011748649691358025,0.0,0.0,0.0,2
2,0.0126171875,0.0,0.0,0.0,2
2,0.005609085648148148,0.0,0.0,0.03654028028544407,3
2,0.009766589506172839,0.0,0.0,0.0,2
2,0.012690007716049383,0.0,0.0,0.0012540852777988903,3
2,0.0136328125,0.0,0.0,0.0,2
2,0.006086033950617284,0.0,0.0,0.0,3
3,0.04331163194444444,0.0,0.0,0.001091180367660977,3
3,0.04119936342592593,0.0,0.0,0.006543292247544802,3
3,0.03832417052469136,0.0,0.0,0.013351118046030527,2
3,0.04307195216049383,0.0,0.0,0.00600129878854379,3
1,0.008914448302469135,0.0,0.0,0.09748444684879633,3
1,0.005046296296296296,0.007262996941896025,0.0,0.0,3
1,0.009932002314814815,0.0,0.0,0.26205389657683903,3
1,0.05443576388888889,0.00015946420028703555,0.0,0.11994365598256525,3
1,0.07652150848765432,0.012837561052465732,0.0,0.10741452654797543,3
1,0.021875,0.012301587301587301,0.0,0.10359347442680776,3
1,0.05443528163580247,0.0018072769474737989,0.0,0.14895860095502184,3
1,0.021878375771604938,0.00484933982850971,0.0,0.13035907157184737,3
1,0.07651234567901234,5.042355788624445e-05,0.0,0.014635437676482453,2
1,0.023194926697530864,0.00047820030355323617,0.0,0.04927542258352912,3
1,0.04339457947530864,0.0015113965971350143,0.0,0.0,2
1,0.013297646604938271,0.0,0.0,0.019910060201639226,2
2,0.015552662037037037,0.0,0.0,0.010573643410852714,3
2,0.017084780092592594,0.0,0.0,0.007113218731475993,3
2,0.0033656442901234566,0.0,0.0,0.005444906147012466,3
2,0.015554108796296297,0.0,0.0,0.01342510774191548,3
2,0.017085744598765433,0.0,0.0,0.003528183126817014,3
2,0.003369020061728395,0.0,0.0,0.0,3
2,0.0033656442901234566,0.0,0.0,0.0,2
2,0.017084780092592594,0.0,0.0,0.0006774494029977136,3
2,0.015553626543209877,0.0,0.0,9.301748728761008e-05,2
3,0.010181327160493827,0.0,0.0,0.0,2
3,0.006689332561728395,0.0,0.0,0.010669742628505514,3
3,0.004339795524691358,0.0,0.0,0.0,3
3,0.0075815007716049385,0.0,0.0,0.015011767699255772,3
3,0.07929157021604938,0.0,0.0,0.007012571539785548,3
3,0.05260416666666667,0.0,0.0,0.00914008067473414,3
3,0.03802083333333333,0.0,0.0,0.014611872146118721,3
1,0.17170235339506174,4.49385184893917e-05,0.0,0.017964172766134334,3
1,0.125,8.487654320987654e-05,0.0,0.0,2
2,0.04570360725308642,0.0,0.0,0.0,2
2,0.06492669753086419,0.0,0.0,0.004426882167686731,3
2,0.002163869598765432,0.0,0.0,0.0,2
2,0.02372588734567901,0.0,0.0,0.0004268466197812919,2
3,0.1059620949074074,0.00025941753935637143,0.0,0.013603491669056039,2
3,0.02123360339506173,0.0,0.0,0.00043152396093572564,2
1,0.018229166666666668,0.0,0.0,0.029232804232804232,3
1,0.02230034722222222,0.0,0.0,0.016002768046364777,2
1,0.021996527777777778,0.0,0.0,0.006051039200210471,2
1,0.016223958333333333,0.0,0.0,0.0021104571666369417,2
1,0.018229166666666668,0.0,0.0,0.020925925925925924,3
1,0.02230034722222222,0.0011245188356904978,0.0,0.03148652739933394,3
1,0.021996527777777778,8.769622029290537e-05,0.0,0.0077172673857756734,3
1,0.016223958333333333,0.0,0.0,0.02493906426490696,3
1,0.017795138888888888,0.0,0.0,0.024959349593495935,3
1,0.021769386574074075,0.002702642830243016,0.0,0.04102700427549234,3
1,0.021472800925925926,0.0006288460674661995,0.0,0.10173831020078157,3
1,0.01583767361111111,0.0,0.0,0.032977071343747145,3
2,0.0067621527777777775,0.0,0.0,0.0001426330052774212,2
2,0.00820505401234568,0.0,0.0,0.0,1
2,0.008159239969135803,0.0,0.0,0.0007683669247591466,2
2,0.005923032407407407,0.0,0.0,0.0,2
2,0.006177662037037037,0.0,0.0,0.0,2
2,0.007494212962962963,0.0,0.0,0.0,2
2,0.007453703703703704,0.0,0.0,0.0,3
2,0.005407986111111111,0.0,0.0,0.0,2
2,0.006469907407407408,0.0,0.0,0.0,2
2,0.007849633487654321,0.0,0.0,0.0,2
2,0.007806230709876543,0.0,0.0,0.0,2
2,0.005665509259259259,0.0,0.0,0.0007660878447395301,2
3,0.03822916666666667,8.830356241800384e-05,0.0,0.0022075890604500957,3
3,0.034771412037037035,0.0,0.0,0.0031205791794957144,3
3,0.03483362268518519,0.0,0.0,0.0031288504935553987,2
3,0.03868730709876543,3.739622547430879e-05,0.0,0.006095584752312333,2
1,0.005812114197530864,0.0,0.0,0.11118486558247594,3
1,0.015691068672839505,0.0,0.0,0.10523404124535145,3
1,0.02814525462962963,0.016089236146807854,0.0,0.4871834412802851,4
1,0.06146990740740741,0.0006590096027113538,0.0,0.05456442603401745,3
1,0.058346836419753086,0.0005868350580222832,0.0,0.15066783482659438,3
1,0.14349440586419754,0.002181146025878004,0.0,0.1499479079146362,3
1,0.005494309413580247,0.0,0.0,0.3866409198630738,4
1,0.04608796296296296,0.03459316926167755,0.0,0.2739306043864055,4
1,0.07943865740740741,0.0784767247031398,0.0,0.15099803307350476,4
1,0.036789641203703705,0.0,0.0,0.05960386435434609,3
1,0.023119212962962963,0.0,0.0,0.10513141426783479,3
1,0.015225694444444444,3.167363486633726e-05,0.0,0.2324844799189155,3
2,0.0032036072530864197,0.0,0.0,0.002107481559536354,3
2,0.005733989197530864,0.0,0.0,0.00025231286795626576,3
2,0.013940489969135803,0.0,0.0,0.022935621129830146,3
2,0.011846547067901234,0.0,0.0,0.005658457154488093,2
2,0.029232735339506172,0.0,0.0,0.008693930745500436,3
3,0.04840277777777778,0.0003586800573888092,0.0,0.016728439343216963,3
3,0.10984519675925926,7.902535396773132e-05,0.0,0.015199209746460322,3
3,0.018323206018518518,0.0,0.0,0.007579944729569681,2
3,0.011069637345679012,0.0,0.0,0.036638494380064474,3
3,0.007365451388888889,0.0017023505532639297,0.0,0.030642309958750738,3
1,0.02449074074074074,0.00041351606805293005,0.0,0.0,3
1,0.22689139660493826,0.0,0.0,0.005468859595053583,2
1,0.18214168595679012,0.0364771015306244,0.0,0.039416027472338355,3
2,0.03129918981481482,0.0,0.0,0.0,3
2,0.06486014660493827,0.0,0.0,0.004171189792853212,3
2,0.03919801311728395,0.004306049384234938,0.0,0.008304523812453096,3
2,0.02165798611111111,0.0,0.0,0.0,3
3,0.12268084490740741,0.0026730505403099953,0.0,0.04380658120766851,3
1,0.023774112654320986,0.0,0.0,0.031826848959389836,3
1,0.025652006172839505,0.0,0.0,0.0,2
1,0.029408757716049384,0.0004591518808828835,0.0,0.13946738381817586,3
1,0.049039351851851855,0.00014751003068208638,0.0,0.0470753677916765,3
1,0.013161168981481482,0.0,0.0,0.09237477556703676,3
1,0.004060088734567901,0.0,0.0,0.0,3
2,0.0134765625,0.0,0.0,0.0051529790660225444,3
2,0.007799961419753087,0.0,0.0,0.0036478298503771485,3
2,0.008520447530864197,0.0,0.0,0.0,3
2,0.014249131944444444,0.0,0.0,0.0,3
3,0.04868344907407408,0.0,0.0,0.007023278850916295,3
3,0.06429253472222222,0.0,0.0,0.003952984240569469,3
1,0.0023939043209876545,0.0,0.0,0.3041901692183723,3
1,0.002587770061728395,0.0,0.0,0.0,2
